date,close,adjusted,volume
2015-05-20,74.71,52.202,1114847.0
2015-05-21,75.33,52.636,1109638.0
2015-05-22,75.23,52.566,1075049.0
2015-05-26,74.39,51.979,2050117.0000000002
2015-05-27,73.98,51.951,1219019.0
2015-05-28,73.63,51.705,1216966.0
2015-05-29,72.64,51.01,1510858.0
2015-06-01,73.25,51.438,1396442.0
2015-06-02,73.56,51.656,1730265.0
2015-06-03,74.28,52.161,940508.0
2015-06-04,73.32,51.487,1332546.0
2015-06-05,73.58,51.67,1044629.0
2015-06-08,73.39,51.536,860649.0
2015-06-09,73.16,51.375,904467.0
2015-06-10,73.61,51.691,647538.0
2015-06-11,73.62,51.698,775381.0
2015-06-12,73.98,51.951,929626.0
2015-06-15,73.15,51.368,829299.0
2015-06-16,73.36,51.515,693777.0
2015-06-17,75.12,52.751,1705615.0
2015-06-18,75.55,53.053,1165092.0
2015-06-19,75.22,52.821,1254876.0
2015-06-22,75.44,52.976,708044.0
2015-06-23,76.02,53.383,953465.0
2015-06-24,75.87,53.278,1062973.0
2015-06-25,75.43,52.969,852543.0
2015-06-26,76.2,53.51,839267.0
2015-06-29,74.3,52.175,1601513.0
2015-06-30,74.5,52.316,1173965.0
2015-07-01,75.3,52.878,659792.0
2015-07-02,75.12,52.751,658007.0
2015-07-06,75.28,52.864,886246.0
2015-07-07,77.96,54.746,2187210.0
2015-07-08,76.35,53.615,1678388.0
2015-07-09,76.47,53.699,1443429.0
2015-07-10,77.38,54.338,837294.0
2015-07-13,78.03,54.795,876863.0
2015-07-14,78.01,54.781,823700.0
2015-07-15,78.65,55.23,1255044.0
2015-07-16,79.52,55.841,1563588.0
2015-07-17,78.66,55.237,742361.0
2015-07-20,78.9,55.406,726767.0
2015-07-21,78.28,54.97,1200637.0
2015-07-22,78.99,55.469,1000162.0
2015-07-23,78.02,54.788,785006.0
2015-07-24,77.2,54.212,986049.0
2015-07-27,77.33,54.303,1136605.0
2015-07-28,76.29,53.573,1518112.0
2015-07-29,76.3,53.58,1366312.0
2015-07-30,76.34,53.608,1018070.0
2015-07-31,76.31,53.587,1386612.0
2015-08-03,75.92,53.313,576444.0
2015-08-04,76.26,53.552,976573.0
2015-08-05,75.51,53.025,2308071.0
2015-08-06,74.48,52.302,1459585.0
2015-08-07,74.91,52.604,1111766.0
2015-08-10,75.99,53.362,1140281.0
2015-08-11,76.24,53.538,1699056.0
2015-08-12,75.51,53.025,1762766.0
2015-08-13,74.92,52.611,4088458.0
2015-08-14,78.13,54.865,6489159.0
2015-08-17,79.04,55.504,2019353.0000000002
2015-08-18,78.71,55.272,1161669.0
2015-08-19,78.7,55.265,1090217.0
2015-08-20,77.72,54.577,1054983.0
2015-08-21,75.19,52.8,1380743.0
2015-08-24,72.11,50.638,2404194.0
2015-08-25,71.33,50.09,1574703.0
2015-08-26,73.8,51.824,1596208.0
2015-08-27,73.32,51.747,2001126.9999999998
2015-08-28,73.36,51.775,1163537.0
2015-08-31,72.88,51.436,1305873.0
2015-09-01,71.66,50.575,1427734.0
2015-09-02,72.9,51.45,973890.0
2015-09-03,73.46,51.845,940417.0
2015-09-04,72.9,51.45,909562.0
2015-09-08,74.42,52.523,1009797.0
2015-09-09,73.19,51.655,1359581.0
2015-09-10,73.76,52.057,1247116.0
2015-09-11,73.6,51.944,1329734.0
2015-09-14,73.18,51.648,870401.0
2015-09-15,73.83,52.107,1849684.0
2015-09-16,74.3,52.438,1190332.0
2015-09-17,74.32,52.452,1041531.9999999999
2015-09-18,73.84,52.114,1856528.0
2015-09-21,74.38,52.495,888154.0
2015-09-22,73.7,52.015,706671.0
2015-09-23,73.64,51.973,812547.0
2015-09-24,73.09,51.584,980095.0
2015-09-25,72.99,51.514,857410.0
2015-09-28,70.89,50.032,1247074.0
2015-09-29,70.44,49.714,1638955.0
