date,close,adjusted,volume
2015-04-16,47.59,33.779,698870.0
2015-04-17,46.95,33.324,1961173.0
2015-04-20,47.32,33.587,1708221.0
2015-04-21,47.21,33.509,1612218.0
2015-04-22,47.34,33.601,757930.0
2015-04-23,47.495,33.711,614866.0
2015-04-24,48.19,34.205,1473832.0
2015-04-27,47.37,33.623,681790.0
2015-04-28,47.74,33.885,621370.0
2015-04-29,47.22,33.516,596095.0
2015-04-30,46.955,33.328,892408.0
2015-05-01,47.08,33.417,614076.0
2015-05-04,46.36,32.906,4295685.0
2015-05-05,45.9,32.579,1699137.0
2015-05-06,45.61,32.373,979407.0
2015-05-07,45.85,32.544,564994.0
2015-05-08,46.06,32.693,744225.0
2015-05-11,46.07,32.7,656949.0
2015-05-12,45.83,32.529,643104.0
2015-05-13,45.985,32.639,986465.0
2015-05-14,46.45,32.97,641420.0
2015-05-15,46.52,33.019,1299140.0
2015-05-18,46.86,33.261,980248.0
2015-05-19,47.33,33.594,1019887.0
2015-05-20,47.41,33.651,899557.0
2015-05-21,47.17,33.481,1672139.0
2015-05-22,47.68,33.843,1485168.0
2015-05-26,47.16,33.473,1088860.0
2015-05-27,47.26,33.544,1080805.0
2015-05-28,47.58,33.772,1110301.0
2015-05-29,47.84,33.956,1461393.0
2015-06-01,47.97,34.048,668127.0
2015-06-02,47.74,33.885,617947.0
2015-06-03,47.97,34.048,955860.0
2015-06-04,48.13,34.162,953988.0
2015-06-05,47.82,33.942,749915.0
2015-06-08,48.01,34.077,551483.0
2015-06-09,47.82,33.942,711986.0
2015-06-10,48.23,34.233,509787.0
2015-06-11,48.6,34.496,596030.0
2015-06-12,48.39,34.346,522561.00000000006
2015-06-15,47.88,33.985,743561.0
2015-06-16,48.42,34.368,685451.0
2015-06-17,48.91,34.716,797226.0
2015-06-18,49.365,35.039,869798.0
2015-06-19,49.27,34.971,849688.0
2015-06-22,49.55,35.17,417239.0
2015-06-23,49.27,34.971,761580.0
2015-06-24,48.72,34.581,620913.0
2015-06-25,48.68,34.552,1268814.0
2015-06-26,48.81,34.645,1379634.0
2015-06-29,48.14,34.169,1180893.0
2015-06-30,48.65,34.531,1246316.0
2015-07-01,49.27,34.971,1790736.0
2015-07-02,48.95,34.744,878366.0
2015-07-06,49.14,34.879,1070958.0
2015-07-07,49.58,35.191,808589.0
2015-07-08,48.59,34.488,793539.0
2015-07-09,48.73,34.588,635476.0
2015-07-10,49.19,34.914,698107.0
2015-07-13,49.14,34.879,1155754.0
2015-07-14,49.04,34.808,977504.0
2015-07-15,48.74,34.751,889037.0
2015-07-16,49.23,35.1,1581367.0
2015-07-17,49.11,35.015,618496.0
2015-07-20,48.98,34.922,346665.0
2015-07-21,49.02,34.95,810205.0
2015-07-22,49.82,35.521,1185157.0
2015-07-23,48.705,34.726,834654.0
2015-07-24,48.47,34.558,659480.0
2015-07-27,48.21,34.373,792279.0
2015-07-28,48.67,34.701,625158.0
2015-07-29,48.94,34.893,833906.0
2015-07-30,49.77,35.485,1074297.0
2015-07-31,50.16,35.763,806988.0
2015-08-03,49.95,35.614,591576.0
2015-08-04,49.77,35.485,759123.0
2015-08-05,50.13,35.742,777263.0
2015-08-06,49.78,35.492,566858.0
2015-08-07,49.74,35.464,552885.0
2015-08-10,50.17,35.77,587010.0
2015-08-11,49.86,35.549,385965.0
2015-08-12,49.49,35.286,780105.0
2015-08-13,49.62,35.378,490811.0
2015-08-14,49.79,35.499,359853.0
2015-08-17,50.0,35.649,508559.0
2015-08-18,51.55,36.754,2677118.0
2015-08-19,51.39,36.64,1074006.0
2015-08-20,50.16,35.763,932391.0
2015-08-21,49.12,35.022,1448006.0
2015-08-24,47.79,34.073,1675640.0
2015-08-25,47.27,33.703,1084689.0
2015-08-26,49.03,34.958,1476908.0
2015-08-27,45.94,32.754,4340953.0
2015-08-28,46.39,33.075,2601364.0
2015-08-31,45.83,32.676,1878368.0
2015-09-01,44.46,31.699,2000878.0000000002
2015-09-02,44.94,32.041,1221036.0
2015-09-03,44.84,31.97,929930.0
2015-09-04,44.68,31.856,971718.0
2015-09-08,46.03,32.819,1259567.0
2015-09-09,45.21,32.234,818997.0
2015-09-10,45.53,32.462,712951.0
2015-09-11,45.73,32.605,789567.0
2015-09-14,45.66,32.555,536923.0
2015-09-15,46.03,32.819,678864.0
2015-09-16,44.99,32.077,1904455.0
2015-09-17,45.02,32.099,1013001.0
2015-09-18,44.92,32.027,1509084.0
2015-09-21,45.21,32.234,1026075.0000000001
2015-09-22,45.01,32.091,819083.0
2015-09-23,45.1,32.156,742912.0
2015-09-24,45.01,32.091,631589.0
2015-09-25,44.3,31.585,1035844.0
2015-09-28,42.91,30.594,1409227.0
2015-09-29,42.97,30.637,1170321.0
2015-09-30,43.25,30.837,1411620.0
