date,close,adjusted,volume
2023-12-15,25.225,23.449384,10.0
2023-12-18,25.225,23.449384,1300.0
2023-12-19,25.265,23.486568,2502.0
2023-12-20,25.325,23.542345,1702.0
2023-12-21,25.325,23.542345,1310.0
2023-12-22,25.315,23.533048,900.0
2023-12-26,25.325,23.542345,1423.0
2023-12-27,25.405,23.616713,4801.0
2023-12-28,25.36,23.574881,260.0
2023-12-29,25.395,23.607417,200.0
2024-01-02,25.35,23.565585,101.0
2024-01-03,25.395,23.607417,861.0
2024-01-04,25.345,23.560937,321.0
2024-01-05,25.34,23.556289,501.99999999999994
2024-01-08,25.405,23.616713,204.0
2024-01-09,25.39,23.602769,200.0
2024-01-10,25.37,23.584177,6519.0
2024-01-11,25.4,23.612065,0.0
2024-01-12,25.39,23.602769,0.0
2024-01-16,25.325,23.542345,1.0
2024-01-17,25.265,23.486568,500202.99999999994
2024-01-18,25.205,23.430884,1401.0
2024-01-19,25.17,23.398255,2.0
2024-01-22,25.19,23.416847,404.0
2024-01-23,25.15,23.379663,1.0
2024-01-24,25.16,23.388959,901.0
2024-01-25,25.175,23.402903,148.0
2024-01-26,25.165,23.393607,12.0
2024-01-29,25.246,23.468441,702.0
2024-01-30,25.28,23.500512,1200.0
2024-01-31,25.425,23.635305,0.0
2024-02-01,25.505,23.747034,10.0
2024-02-02,25.32,23.574786,5.0
2024-02-05,25.21,23.472368,2.0
2024-02-06,25.26,23.518921,0.0
2024-02-07,25.25,23.50961,101.0
2024-02-08,25.25,23.50961,0.0
2024-02-09,25.245,23.504955,44.0
2024-02-12,25.3,23.556164,1.0
2024-02-13,25.17,23.435125,3100.0
2024-02-14,25.24,23.5003,0.0
2024-02-15,25.26,23.518921,10.0
2024-02-16,25.24,23.5003,2215.0
2024-02-20,25.27,23.528232,102.0
2024-02-21,25.27,23.528232,30.0
2024-02-22,25.26,23.518921,2.0
2024-02-23,25.3,23.556164,38.0
2024-02-26,25.3,23.556164,406.0
2024-02-27,25.245,23.504955,220.0
2024-02-28,25.31,23.565475,1015.0000000000001
2024-02-29,25.31,23.565475,103.0
2024-03-01,25.28,23.594511,419.0
2024-03-04,25.275,23.589937,672.0
2024-03-05,25.3,23.613177,361.0
2024-03-06,25.307,23.619617,191.0
2024-03-07,25.33,23.641177,1.0
2024-03-08,25.35,23.659844,53.0
2024-03-11,25.35,23.659844,1.0
2024-03-12,25.33,23.641177,0.0
2024-03-13,25.339,23.64939,305.0
2024-03-14,25.28,23.594511,16.0
2024-03-15,25.268,23.583217,1006.0
2024-03-18,25.27,23.585177,227.0
2024-03-19,25.28,23.594511,342.0
2024-03-20,25.25,23.566511,6720.0
2024-03-21,25.24,23.557178,9.0
2024-03-22,25.27,23.585177,100.0
2024-03-25,25.23,23.547844,911.0
2024-03-26,25.2,23.519845,101.0
2024-03-27,25.21,23.529178,1.0
2024-03-28,25.229,23.547284,1351.0
2024-04-01,25.07,23.458429,0.0
2024-04-02,25.0,23.392928,2.0
2024-04-03,24.92,23.318071,18.0
2024-04-04,25.05,23.439714,139.0
2024-04-05,24.895,23.294678,1598.0
2024-04-08,24.98,23.374214,167.0
2024-04-09,24.961,23.356716,112.0
2024-04-10,24.845,23.247892,518.0
2024-04-11,24.855,23.257249,24.0
2024-04-12,24.913,23.311615,2.0
2024-04-15,24.896,23.295614,3.0
2024-04-16,24.89,23.29,0.0
2024-04-17,24.915,23.313392,0.0
2024-04-18,24.96,23.3555,303.0
2024-04-19,24.84,23.243214,400.0
2024-04-22,24.845,23.247892,100.0
2024-04-23,24.946,23.342306,1.0
2024-04-24,24.92,23.318071,12.0
