date,close,adjusted,volume
2016-03-21,23.98,12.17742,1328592.0
2016-03-22,24.15,12.263749,1157669.0
2016-03-23,23.79,12.080935,1388425.0
2016-03-24,23.37,11.867652,1376342.0
2016-03-28,23.5,11.933669,1097299.0
2016-03-29,23.98,12.17742,1155569.0
2016-03-30,23.7,12.035232,893065.0
2016-03-31,23.46,11.913356,2182017.0
2016-04-01,22.81,11.583276,3560758.0
2016-04-04,22.38,11.364915,2605257.0
2016-04-05,22.25,11.298899,1928231.0
2016-04-06,22.96,11.659448,1476732.0
2016-04-07,22.47,11.410618,2731580.0
2016-04-08,22.68,11.51726,1097850.0
2016-04-11,22.73,11.54265,1250957.0
2016-04-12,22.69,11.522338,1363066.0
2016-04-13,23.79,12.080935,2122835.0
2016-04-14,23.51,11.938747,1094241.0
2016-04-15,23.62,11.994606,1215860.0
2016-04-18,23.92,12.146951,1475027.0
2016-04-19,24.3,12.339921,1952331.0
2016-04-20,24.2,12.28914,1524484.0
2016-04-21,23.72,12.045388,2049767.0000000002
2016-04-22,23.84,12.106326,1706315.0
2016-04-25,24.0,12.187576,2031076.9999999998
2016-04-26,24.02,12.197733,2167136.0
2016-04-27,23.35,11.857496,4371878.0
2016-04-28,23.53,11.948903,3836405.0
2016-04-29,23.36,11.862574,2514071.0
2016-05-02,23.39,11.877809,1332384.0
2016-05-03,23.05,11.705151,1583540.0
2016-05-04,22.73,11.54265,1545714.0
2016-05-05,22.84,11.59851,1257821.0
2016-05-06,22.93,11.644214,1060026.0
2016-05-09,22.81,11.583276,1214130.0
2016-05-10,23.01,11.684839,1256203.0
2016-05-11,23.1,11.730542,1613744.0
2016-05-12,22.61,11.481713,1715992.0
2016-05-13,22.8,11.578198,2008821.0000000002
2016-05-16,22.6,11.476634,1625624.0
2016-05-17,22.41,11.380149,1147241.0
2016-05-18,22.28,11.314133,1644083.0
2016-05-19,22.22,11.283664,1248417.0
2016-05-20,22.57,11.4614,1000351.0
2016-05-23,22.37,11.359837,2041821.0
2016-05-24,22.58,11.466478,2433637.0
2016-05-25,22.52,11.436009,1629983.0
2016-05-26,22.53,11.441087,1377652.0
2016-05-27,22.79,11.573119,1356213.0
