date,close,adjusted,volume
2014-11-04,125.88,125.88,403927.0
2014-11-05,126.53,126.53,275609.0
2014-11-06,127.59,127.59,266384.0
2014-11-07,127.54,127.54,311721.0
2014-11-10,127.74,127.74,390406.0
2014-11-11,127.63,127.63,209007.0
2014-11-12,127.69,127.69,160048.0
2014-11-13,127.94,127.94,326971.0
2014-11-14,127.48,127.48,356905.0
2014-11-17,127.47,127.47,243994.0
2014-11-18,127.19,127.19,307454.0
2014-11-19,127.05,127.05,287313.0
2014-11-20,126.76,126.76,316385.0
2014-11-21,126.98,126.98,578431.0
2014-11-24,127.43,127.43,257978.0
2014-11-25,128.73,128.73,846783.0
2014-11-26,128.1,128.1,272214.0
2014-11-28,128.92,128.92,223915.0
2014-12-01,129.61,129.61,457823.0
2014-12-02,130.03,130.03,500329.0
2014-12-03,130.58,130.58,320603.0
2014-12-04,130.26,130.26,321808.0
2014-12-05,130.86,130.86,361621.0
2014-12-08,130.91,130.91,294503.0
2014-12-09,130.98,130.98,274471.0
2014-12-10,130.11,130.11,570060.0
2014-12-11,130.53,130.53,406721.0
2014-12-12,128.0,128.0,508599.0
2014-12-15,128.07,128.07,406923.0
2014-12-16,127.77,127.77,516867.0
2014-12-17,128.48,128.48,564064.0
2014-12-18,132.5,132.5,610446.0
2014-12-19,132.07,132.07,760473.0
2014-12-22,132.95,132.95,344794.0
2014-12-23,133.43,133.43,230630.0
2014-12-24,133.27,133.27,108840.0
2014-12-26,133.085,133.085,126055.0
2014-12-29,133.28,133.28,172330.0
2014-12-30,132.59,132.59,216677.0
2014-12-31,131.08,131.08,239817.0
2015-01-02,131.64,131.64,233026.0
2015-01-05,130.1,130.1,421779.0
2015-01-06,130.5,130.5,522154.0
2015-01-07,131.3,131.3,441001.0
2015-01-08,133.27,133.27,445998.0
2015-01-09,131.92,131.92,237738.0
2015-01-12,132.325,132.325,354954.0
2015-01-13,135.205,135.205,824566.0
2015-01-14,134.75,134.75,539475.0
2015-01-15,133.51,133.51,446369.0
2015-01-16,134.15,134.15,379330.0
2015-01-20,134.2,134.2,296600.0
2015-01-21,134.29,134.29,308525.0
2015-01-22,135.36,135.36,426174.0
2015-01-23,135.1,135.1,212693.0
2015-01-26,135.275,135.275,342989.0
2015-01-27,134.44,134.44,331817.0
2015-01-28,133.445,133.445,389639.0
2015-01-29,133.33,133.33,297636.0
2015-01-30,131.29,131.29,501751.0
2015-02-02,131.98,131.98,474655.0
2015-02-03,133.49,133.49,539340.0
2015-02-04,133.34,133.34,478672.0
2015-02-05,134.97,134.97,484041.0
2015-02-06,130.19,130.19,812065.0
2015-02-09,130.83,130.83,541081.0
2015-02-10,131.47,131.47,461475.0
2015-02-11,131.59,131.59,389538.0
2015-02-12,131.805,131.805,447974.0
2015-02-13,131.07,131.07,494441.0
2015-02-17,131.91,131.91,566149.0
2015-02-18,134.65,134.65,521072.0
2015-02-19,134.09,134.09,503892.0
2015-02-20,134.61,134.61,595841.0
2015-02-23,134.86,134.86,345659.0
2015-02-24,134.57,134.57,293569.0
2015-02-25,135.4,135.4,275104.0
2015-02-26,135.0,135.0,283171.0
2015-02-27,134.97,134.97,370072.0
2015-03-02,137.145,137.145,525057.0
2015-03-03,136.295,136.295,380785.0
2015-03-04,135.11,135.11,530942.0
2015-03-05,136.285,136.285,324249.0
2015-03-06,136.19,136.19,633550.0
2015-03-09,137.54,137.54,432071.0
2015-03-10,136.06,136.06,532216.0
2015-03-11,135.67,135.67,392488.0
2015-03-12,136.88,136.88,254489.0
2015-03-13,136.41,136.41,358034.0
2015-03-16,138.68,138.68,350510.0
2015-03-17,138.81,138.81,298965.0
2015-03-18,140.51,140.51,332413.0
2015-03-19,140.0,140.0,372457.0
2015-03-20,139.79,139.79,612175.0
2015-03-23,140.525,140.525,422556.0
2015-03-24,140.335,140.335,310664.0
2015-03-25,138.6,138.6,622729.0
2015-03-26,138.285,138.285,366760.0
2015-03-27,138.96,138.96,313017.0
2015-03-30,140.86,140.86,283016.0
2015-03-31,140.43,140.43,383513.0
2015-04-01,138.8,138.8,426805.0
2015-04-02,140.14,140.14,337102.0
2015-04-06,141.29,141.29,387357.0
2015-04-07,139.915,139.915,283987.0
2015-04-08,140.66,140.66,299436.0
2015-04-09,141.54,141.54,415125.0
2015-04-10,141.93,141.93,359125.0
2015-04-13,141.56,141.56,293831.0
2015-04-14,140.81,140.81,243449.0
2015-04-15,141.19,141.19,189775.0
2015-04-16,140.83,140.83,245069.0
2015-04-17,138.06,138.06,209630.0
2015-04-20,138.92,138.92,81044.0
2015-04-21,139.38,139.38,258113.0
2015-04-22,139.66,139.66,302657.0
2015-04-23,140.5,140.5,382733.0
2015-04-24,136.94,136.94,1313324.0
2015-04-27,135.06,135.06,642476.0
2015-04-28,135.29,135.29,587064.0
2015-04-29,134.065,134.065,642002.0
2015-04-30,133.43,133.43,586828.0
2015-05-01,134.18,134.18,628109.0
2015-05-04,135.24,135.24,397236.0
2015-05-05,132.76,132.76,606900.0
2015-05-06,132.8,132.8,392768.0
2015-05-07,133.1,133.1,372396.0
2015-05-08,134.01,134.01,288056.0
2015-05-11,133.57,133.57,360682.0
2015-05-12,134.34,134.34,333050.0
2015-05-13,134.42,134.42,496525.0
2015-05-14,136.71,136.71,357974.0
2015-05-15,136.8,136.8,473185.0
2015-05-18,138.2,138.2,693002.0
2015-05-19,138.46,138.46,263732.0
2015-05-20,137.8,137.8,315123.0
2015-05-21,138.25,138.25,325154.0
2015-05-22,138.24,138.24,277939.0
2015-05-26,137.36,137.36,333678.0
2015-05-27,138.45,138.45,215006.0
2015-05-28,138.17,138.17,314824.0
2015-05-29,137.3,137.3,494320.0
2015-06-01,137.58,137.58,288115.0
2015-06-02,136.88,136.88,284157.0
2015-06-03,137.53,137.53,295814.0
2015-06-04,136.715,136.715,313939.0
2015-06-05,136.4,136.4,332297.0
2015-06-08,136.4,136.4,285915.0
2015-06-09,135.34,135.34,480618.0
2015-06-10,136.61,136.61,393739.0
2015-06-11,137.09,137.09,372144.0
2015-06-12,135.82,135.82,275838.0
2015-06-15,134.75,134.75,409045.0
2015-06-16,135.46,135.46,346521.0
2015-06-17,135.61,135.61,368682.0
2015-06-18,137.475,137.475,305172.0
2015-06-19,137.09,137.09,467369.0
