date,close,adjusted,volume
2015-08-27,87.85,60.614,5569933.0
2015-08-28,87.42,60.317,3940281.0
2015-08-31,86.55,59.717,3530679.0
2015-09-01,86.04,59.365,7100886.0
2015-09-02,87.83,60.6,5054023.0
2015-09-03,88.26,60.897,4024170.0
2015-09-04,87.43,60.324,5468911.0
2015-09-08,90.09,62.16,3968962.0
2015-09-09,88.94,61.366,3722740.0
2015-09-10,89.38,61.67,3991582.0
2015-09-11,90.4,62.374,3286156.0
2015-09-14,90.17,62.215,3022994.0
2015-09-15,90.92,62.732,2711456.0
2015-09-16,90.91,62.725,2540303.0
2015-09-17,89.68,61.877,3663552.0
2015-09-18,86.49,59.676,10781970.0
2015-09-21,88.25,60.89,3945706.0
2015-09-22,86.71,59.828,3878744.0
2015-09-23,87.44,60.331,2398797.0
2015-09-24,85.75,59.165,4286472.0
2015-09-25,85.32,58.868,5285927.0
2015-09-28,82.63,57.012,4845512.0
2015-09-29,82.06,56.619,4483004.0
2015-09-30,83.1,57.337,3888314.0
2015-10-01,84.63,58.392,4312673.0
2015-10-02,87.11,60.103,4629791.0
2015-10-05,87.96,60.69,5143549.0
2015-10-06,84.1,58.027,5770817.0
2015-10-07,84.44,58.261,3504532.0
2015-10-08,84.28,58.151,3313860.0
2015-10-09,85.37,58.903,3568404.0
2015-10-12,86.21,59.483,2100150.0
2015-10-13,85.14,58.744,2868296.0
2015-10-14,84.03,57.978,3548860.0
2015-10-15,87.26,60.207,3450938.0
2015-10-16,88.14,60.814,3714330.0
2015-10-19,88.46,61.035,3714036.0
2015-10-20,88.74,61.228,2705377.0
2015-10-21,88.04,60.745,3511160.0
2015-10-22,88.63,61.152,4298237.0
2015-10-23,89.96,62.07,4706553.0
2015-10-26,89.48,61.739,4140015.0
2015-10-27,95.16,65.658,13905240.0
2015-10-28,84.95,58.613,24357540.0
2015-10-29,83.88,57.875,9903287.0
2015-10-30,84.68,58.427,8099553.0
2015-11-02,86.55,59.717,6950336.0
2015-11-03,88.23,60.876,7044104.0
2015-11-04,87.48,60.359,5484768.0
2015-11-05,85.95,59.303,3550378.0
2015-11-06,84.67,58.42,6129119.0
2015-11-09,83.48,57.599,4450714.0
2015-11-10,83.53,57.633,4302631.0
2015-11-11,81.82,56.454,6035103.0
2015-11-12,80.4,55.719,5764534.0
2015-11-13,79.17,54.867,5702323.0
2015-11-16,81.84,56.717,5944806.0
2015-11-17,82.97,57.5,4723424.0
2015-11-18,84.58,58.616,4606415.0
2015-11-19,82.83,57.403,4455981.0
2015-11-20,81.83,56.71,5851083.0
2015-11-23,81.91,56.765,4275877.0
2015-11-24,82.93,57.472,5154637.0
2015-11-25,83.4,57.798,2085297.0000000002
2015-11-27,84.18,58.339,2346595.0
2015-11-30,84.03,58.235,3861751.0
2015-12-01,83.99,58.207,2978776.0
2015-12-02,83.31,57.736,2771744.0
2015-12-03,81.94,56.786,4316056.0
2015-12-04,84.62,58.643,4702652.0
2015-12-07,84.87,58.817,5867049.0
2015-12-08,83.66,57.978,5106051.0
2015-12-09,83.34,57.756,4238554.0
2015-12-10,83.42,57.812,2692669.0
2015-12-11,81.71,56.627,4209063.0
2015-12-14,82.56,57.216,4180727.0
2015-12-15,82.11,56.904,4488949.0
2015-12-16,84.71,58.706,4816421.0
2015-12-17,83.34,57.756,3797594.0
2015-12-18,82.51,57.181,8529876.0
2015-12-21,84.89,58.831,4895823.0
2015-12-22,86.01,59.607,4993105.0
2015-12-23,86.05,59.635,3559111.0
2015-12-24,86.46,59.919,1366994.0
2015-12-28,85.84,59.489,2133441.0
2015-12-29,86.82,60.168,3570549.0
2015-12-30,86.39,59.87,2184620.0
2015-12-31,85.155,59.014,2528739.0
2016-01-04,83.05,57.555,6347625.0
2016-01-05,80.87,56.045,7603141.0
2016-01-06,79.63,55.185,11659240.0
2016-01-07,81.17,56.253,11361950.0
2016-01-08,81.05,56.169,9767884.0
2016-01-11,81.02,56.149,5354945.0
2016-01-12,81.82,56.703,4143791.0
2016-01-13,79.93,55.393,5080484.0
2016-01-14,81.87,56.738,5895150.0
2016-01-15,79.93,55.393,7606711.0
2016-01-19,80.7,55.927,6292106.0
2016-01-20,79.45,55.061,5386636.0
2016-01-21,78.98,54.735,4449293.0
2016-01-22,80.84,56.024,3449158.0
2016-01-25,78.71,54.548,3405804.0
2016-01-26,79.44,55.054,3559399.0
2016-01-27,78.45,54.368,3473999.0
2016-01-28,77.61,53.785,4436198.0
2016-01-29,79.72,55.248,4906839.0
2016-02-01,80.07,55.49,4964054.0
2016-02-02,78.0,54.056,4313176.0
2016-02-03,76.81,53.231,4465353.0
2016-02-04,77.19,53.494,5420906.0
2016-02-05,75.2,52.115,6224201.0
2016-02-08,72.91,50.528,8962588.0
2016-02-09,74.93,51.928,7227357.0
2016-02-10,76.01,52.677,4141461.9999999995
2016-02-11,75.53,52.344,5069260.0
2016-02-12,77.08,53.418,4213487.0
2016-02-16,76.55,53.3,4814972.0
2016-02-17,78.16,54.421,4256222.0
2016-02-18,76.55,53.3,4059932.0
2016-02-19,77.57,54.01,4079247.9999999995
2016-02-22,78.8,54.866,3348878.0
2016-02-23,78.73,54.818,3835688.0
2016-02-24,79.43,55.305,3593852.0
2016-02-25,79.92,55.646,3355783.0
2016-02-26,79.57,55.402,4507330.0
2016-02-29,78.94,54.964,3231341.0
2016-03-01,80.35,55.946,4244448.0
2016-03-02,79.46,55.326,4137664.0
2016-03-03,79.92,55.646,2542703.0
2016-03-04,79.45,55.319,2118954.0
2016-03-07,79.15,55.11,3588454.0
2016-03-08,80.39,55.973,3978436.0
2016-03-09,81.6,56.816,5018378.0
2016-03-10,80.66,56.161,3582172.0
2016-03-11,81.41,56.684,2545602.0
2016-03-14,81.52,56.76,1874276.0
2016-03-15,81.32,56.621,1974838.0
2016-03-16,82.1,57.164,3235866.0
2016-03-17,83.3,58.0,3833618.0
2016-03-18,83.94,58.445,9460311.0
2016-03-21,83.55,58.174,2602083.0
2016-03-22,82.8,57.651,2787412.0
2016-03-23,82.34,57.331,2114083.0
2016-03-24,82.33,57.324,1946972.0
2016-03-28,82.79,57.644,1737975.0
2016-03-29,83.02,57.805,2819755.0
2016-03-30,83.63,58.229,2811276.0
2016-03-31,84.24,58.654,3820377.0
2016-04-01,86.7,60.367,6502507.0
2016-04-04,86.31,60.095,5114558.0
2016-04-05,83.36,58.041,9434206.0
2016-04-06,83.69,58.271,8017035.0
2016-04-07,81.3,56.607,5653162.0
2016-04-08,81.37,56.656,4172098.0
2016-04-11,81.15,56.503,3099899.0
2016-04-12,81.31,56.614,3624049.0
2016-04-13,81.08,56.454,5257250.0
2016-04-14,81.26,56.579,4038884.9999999995
2016-04-15,81.44,56.705,3245253.0
2016-04-18,81.25,56.572,4129156.0
2016-04-19,81.84,56.983,5385711.0
2016-04-20,81.13,56.489,3067059.0
2016-04-21,80.56,56.092,3222036.0
2016-04-22,80.14,55.799,3764041.0
2016-04-25,80.39,55.973,2961687.0
2016-04-26,81.31,56.614,3400854.0
2016-04-27,81.56,56.788,3584176.0
2016-04-28,80.345,55.942,2876939.0
2016-04-29,79.28,55.201,5421171.0
2016-05-02,80.56,56.092,3250295.0
2016-05-03,81.46,56.718,5294031.0
2016-05-04,81.49,56.739,3480723.0
2016-05-05,81.46,56.718,2531034.0
2016-05-06,79.43,55.305,11411580.0
2016-05-09,80.89,56.322,6226850.0
2016-05-10,80.92,56.342,3197490.0
2016-05-11,80.23,55.862,5918029.0
2016-05-12,79.87,55.611,3066850.0
2016-05-13,78.61,54.734,4062829.0
2016-05-16,78.87,55.168,5209229.0
2016-05-17,76.48,53.496,7683309.0
2016-05-18,76.54,53.538,5884846.0
2016-05-19,76.21,53.307,3014951.0
2016-05-20,77.22,54.014,6201618.0
2016-05-23,76.53,53.531,3624658.0
2016-05-24,77.15,53.965,4689505.0
2016-05-25,77.63,54.3,4090900.0000000005
2016-05-26,76.78,53.706,3719578.0
2016-05-27,77.0,53.86,3003682.0
2016-05-31,77.4,54.14,5007493.0
2016-06-01,78.1,54.629,3916700.0
2016-06-02,79.1,55.329,4018576.9999999995
2016-06-03,78.68,55.035,2488399.0
2016-06-06,78.66,55.021,2621034.0
2016-06-07,79.12,55.343,2932152.0
2016-06-08,79.44,55.566,2778405.0
2016-06-09,79.01,55.266,2411616.0
2016-06-10,82.47,57.686,10952720.0
2016-06-13,84.36,59.008,8597409.0
2016-06-14,84.34,58.994,6807550.0
2016-06-15,83.21,58.203,5276442.0
2016-06-16,83.15,58.161,3659282.0
2016-06-17,82.65,57.812,5993346.0
2016-06-20,82.93,58.008,5121368.0
2016-06-21,83.2,58.196,3462651.0
2016-06-22,83.74,58.574,4711548.0
2016-06-23,85.06,59.497,4708177.0
2016-06-24,81.78,57.203,10136250.0
2016-06-27,79.39,55.531,6777783.0
2016-06-28,79.88,55.874,4876716.0
2016-06-29,83.19,58.189,7039016.0
2016-06-30,83.27,58.245,5813242.0
2016-07-01,83.06,58.099,4858326.0
2016-07-05,83.52,58.42,7629265.0
2016-07-06,81.55,57.042,10537780.0
2016-07-07,80.5,56.308,5559959.0
2016-07-08,81.8,57.217,5973492.0
2016-07-11,82.01,57.364,3607652.0
2016-07-12,81.22,56.812,5229083.0
2016-07-13,81.77,57.196,4565374.0
2016-07-14,83.78,58.602,7002069.0
2016-07-15,82.51,57.714,6818654.0
2016-07-18,82.78,57.903,3805123.0
2016-07-19,82.21,57.504,4914258.0
2016-07-20,82.51,57.714,4919258.0
2016-07-21,81.7,57.147,2828456.0
2016-07-22,81.35,56.902,3159763.0
2016-07-25,81.57,57.056,3352828.0
2016-07-26,81.33,56.888,3129998.0
2016-07-27,79.94,55.916,9054470.0
2016-07-28,79.46,55.58,3906732.0
2016-07-29,79.25,55.434,3730298.0
2016-08-01,79.27,55.448,4581522.0
2016-08-02,78.95,55.224,3906205.0
2016-08-03,79.6,55.678,3819116.0
2016-08-04,79.85,55.853,3180069.0
2016-08-05,80.53,56.329,3769596.0
2016-08-08,80.63,56.399,3865534.0
2016-08-09,80.89,56.581,3465240.0
2016-08-10,82.5,57.707,8216360.0
2016-08-11,82.91,57.994,6038894.0
2016-08-12,83.32,58.28,3574213.0
2016-08-15,83.61,58.483,3611130.0
2016-08-16,82.8,57.917,3374766.0
2016-08-17,82.52,57.983,3844406.0
2016-08-18,82.65,58.075,2886314.0
2016-08-19,82.59,58.033,2757209.0
2016-08-22,82.74,58.138,2639852.0
2016-08-23,82.38,57.885,1883860.0
2016-08-24,81.47,57.246,3993388.0
2016-08-25,80.18,56.339,4233463.0
2016-08-26,79.39,55.784,6064847.0
2016-08-29,80.35,56.459,3467800.0
2016-08-30,80.52,56.578,2782911.0
2016-08-31,80.71,56.712,3282708.0
2016-09-01,81.54,57.295,3296108.0
2016-09-02,82.22,57.773,3029648.0
2016-09-06,81.64,57.365,3726013.0
2016-09-07,82.88,58.236,3316700.0
2016-09-08,84.67,59.494,9886020.0
2016-09-09,82.92,58.264,6937617.0
2016-09-12,83.57,58.721,4982823.0
2016-09-13,82.25,57.794,3600405.0
2016-09-14,80.98,56.901,4875481.0
2016-09-15,81.4,57.196,5529974.0
2016-09-16,81.49,57.26,8924860.0
2016-09-19,80.81,56.782,3753512.0
2016-09-20,80.64,56.662,2509955.0
2016-09-21,80.58,56.62,4603485.0
2016-09-22,82.38,57.885,6983078.0
2016-09-23,82.05,57.653,2715769.0
2016-09-26,80.68,56.691,2916358.0
2016-09-27,80.97,56.894,2898746.0
2016-09-28,80.66,56.676,3109992.0
2016-09-29,79.21,55.658,3657060.0
2016-09-30,80.62,56.648,4490152.0
2016-10-03,80.38,56.48,2306364.0
2016-10-04,80.24,56.381,3111612.0
2016-10-05,80.51,56.571,2498209.0
2016-10-06,80.3,56.424,3662227.0
2016-10-07,79.88,56.128,2851713.0
2016-10-10,79.65,55.967,2765162.0
2016-10-11,78.08,54.864,5524004.0
2016-10-12,78.3,55.018,3474569.0
2016-10-13,78.2,54.948,3458736.0
2016-10-14,78.31,55.025,2657834.0
2016-10-17,78.01,54.814,3803498.0
2016-10-18,78.08,54.864,3097066.0
2016-10-19,77.18,54.231,5890663.0
2016-10-20,81.02,56.929,11159280.0
2016-10-21,81.57,57.316,4762880.0
2016-10-24,83.11,58.398,4751526.0
2016-10-25,82.45,57.934,3318564.0
2016-10-26,82.3,57.829,3068295.0
2016-10-27,82.16,57.73,2779828.0
2016-10-28,81.1,56.986,7971224.0
2016-10-31,82.73,58.131,4662127.0
2016-11-01,82.46,57.941,5130759.0
2016-11-02,81.93,57.569,9783089.0
2016-11-03,80.78,56.761,4587201.0
2016-11-04,80.35,56.459,7023873.0
2016-11-07,81.45,57.232,4453554.0
2016-11-08,80.09,56.276,12055430.0
2016-11-09,81.54,57.295,7290496.0
2016-11-10,80.87,56.824,5293348.0
2016-11-11,81.05,56.951,3802604.0
2016-11-14,81.76,57.449,4500869.0
2016-11-15,83.28,58.787,6651645.0
2016-11-16,83.19,58.724,3833572.0
2016-11-17,83.99,59.288,3808662.0
2016-11-18,83.27,58.78,5013338.0
2016-11-21,84.42,59.592,3110653.0
2016-11-22,83.92,59.239,3500542.0
2016-11-23,84.05,59.331,2788299.0
2016-11-25,84.43,59.599,1587742.0
2016-11-28,85.35,60.248,3956847.0
2016-11-29,85.53,60.375,3686831.0
2016-11-30,84.73,59.811,5951933.0
2016-12-01,84.22,59.451,4463474.0
2016-12-02,85.11,60.079,3928646.0
2016-12-05,85.0,60.001,2800176.0
2016-12-06,84.71,59.797,2911403.0
2016-12-07,84.99,59.994,4858361.0
2016-12-08,84.28,59.493,3143499.0
2016-12-09,86.39,60.982,3408674.0
2016-12-12,86.64,61.159,2206614.0
2016-12-13,87.73,61.928,3546980.0
2016-12-14,85.74,60.524,5117287.0
2016-12-15,85.72,60.509,3461858.0
2016-12-16,86.08,60.764,7155144.0
2016-12-19,86.06,60.749,3048302.0
2016-12-20,86.28,60.905,4141718.0
2016-12-21,85.85,60.601,2166922.0
2016-12-22,84.27,59.486,3983109.0
2016-12-23,84.28,59.493,2181182.0
2016-12-27,84.49,59.641,2765641.0
2016-12-28,83.59,59.006,4003172.0
2016-12-29,83.48,58.928,3697261.0
2016-12-30,82.76,58.42,3343578.0
2017-01-03,82.96,58.561,4943270.0
2017-01-04,82.98,58.575,4125458.0
2017-01-05,83.03,58.611,7401365.0
2017-01-06,83.1,58.66,3949995.0
2017-01-09,82.55,58.272,3293038.0
2017-01-10,82.67,58.356,3037865.0
2017-01-11,84.43,59.599,6573458.0
2017-01-12,83.92,59.239,3242564.0
2017-01-13,83.82,59.168,2934594.0
2017-01-17,84.22,59.451,3332053.0
2017-01-18,84.12,59.38,2938775.0
2017-01-19,83.49,58.935,2615684.0
2017-01-20,81.72,57.686,11067910.0
2017-01-23,81.55,57.566,3704323.0
2017-01-24,81.23,57.34,4245772.0
2017-01-25,82.03,57.905,5113159.0
2017-01-26,81.27,57.368,2535271.0
2017-01-27,81.5,57.531,4613064.0
2017-01-30,81.48,57.516,5047095.0
2017-01-31,81.94,57.841,3424716.0
2017-02-01,81.04,57.206,5080115.0
2017-02-02,80.59,56.888,3667771.0
2017-02-03,80.47,56.804,3167670.0
2017-02-06,80.8,57.036,3418422.0
2017-02-07,81.43,57.481,4174804.0
2017-02-08,81.53,57.552,2515251.0
2017-02-09,82.38,58.152,2950038.0
2017-02-10,83.31,58.808,4401200.0
2017-02-13,83.43,59.159,3299797.0
2017-02-14,83.79,59.415,5095885.0
2017-02-15,84.25,59.741,2736127.0
2017-02-16,85.65,60.733,6373665.0
2017-02-17,85.86,60.882,4106620.0000000005
2017-02-21,86.41,61.272,3430698.0
2017-02-22,86.29,61.187,3047701.0
2017-02-23,86.99,61.684,3437222.0
2017-02-24,87.61,62.123,2890852.0
2017-02-27,87.22,61.847,2032133.0
2017-02-28,86.38,61.251,3879904.0
2017-03-01,86.77,61.528,3390496.0
2017-03-02,86.74,61.506,3097105.0
2017-03-03,85.89,60.904,3157970.0
2017-03-06,85.88,60.897,2437548.0
2017-03-07,85.99,60.975,2407972.0
2017-03-08,85.16,60.386,2898421.0
2017-03-09,85.31,60.492,2520986.0
2017-03-10,85.63,60.719,2601035.0
2017-03-13,85.61,60.705,2417742.0
2017-03-14,85.4,60.556,3257320.0
2017-03-15,85.8,60.84,3921032.0
2017-03-16,85.67,60.748,3356110.0
2017-03-17,85.91,60.918,7254687.0
2017-03-20,84.63,60.01,3579559.0
2017-03-21,83.21,59.003,5072986.0
2017-03-22,83.03,58.876,4488298.0
