date,close,adjusted,volume
2015-11-27,23.15,15.894568,1044040.0000000001
2015-11-30,23.0,15.79158,2844230.0
2015-12-01,23.34,16.02502,4012857.9999999995
2015-12-02,23.05,15.825909,1985848.0
2015-12-03,22.95,15.75725,3566673.0
2015-12-04,23.44,16.093679,4092164.9999999995
2015-12-07,23.52,16.148607,4349285.0
2015-12-08,23.55,16.169204,2866976.0
2015-12-09,23.15,15.894568,2882543.0
2015-12-10,23.29,15.990691,2900905.0
2015-12-11,22.39,15.372759,4802581.0
2015-12-14,22.47,15.427687,3040318.0
2015-12-15,22.39,15.372759,3897833.0
2015-12-16,22.83,15.674859,4580198.0
2015-12-17,22.49,15.441418,2738191.0
2015-12-18,22.68,15.571871,5159164.0
2015-12-21,22.93,15.743518,2155646.0
2015-12-22,23.29,15.990691,3370381.0
2015-12-23,23.46,16.107411,2673245.0
2015-12-24,23.55,16.169204,974259.0
2015-12-28,23.5,16.134875,1962861.0
2015-12-29,23.65,16.237863,1424279.0
2015-12-30,23.55,16.169204,1385512.0
2015-12-31,23.28,15.983825,3023113.0
2016-01-04,22.82,15.667993,5941437.0
2016-01-05,23.26,15.970093,6266235.0
2016-01-06,22.87,15.702323,5143550.0
2016-01-07,22.16,15.214844,3355663.0
2016-01-08,22.05,15.139319,4176843.0
2016-01-11,21.93,15.056928,3686369.0
2016-01-12,22.05,15.139319,4077283.0000000005
2016-01-13,21.68,14.88528,7092204.0
2016-01-14,22.31,15.317832,7386618.0
2016-01-15,21.72,14.912744,5506971.0
2016-01-19,21.69,14.892146,4442838.0
2016-01-20,21.1,14.487058,6815015.0
2016-01-21,21.65,14.864682,7485275.0
2016-01-22,22.14,15.201112,5325755.0
2016-01-25,21.73,14.91961,3460848.0
2016-01-26,22.35,15.345296,5344484.0
2016-01-27,22.06,15.146185,3778073.0
2016-01-28,22.0,15.104989,3446351.0
2016-01-29,22.44,15.407089,4522777.0
2016-02-01,22.47,15.427687,6467449.0
2016-02-02,21.81,14.974537,5776358.0
2016-02-03,22.04,15.132453,5842983.0
2016-02-04,21.91,15.043196,4555294.0
2016-02-05,21.08,14.473326,5951720.0
2016-02-08,20.3,13.937785,7741344.0
2016-02-09,20.5,14.075104,7335359.0
2016-02-10,20.42,14.020176,5289853.0
2016-02-11,20.36,13.978981,6584076.0
2016-02-12,20.4,14.006444,6865660.0
2016-02-16,20.7,14.212422,9078578.0
2016-02-17,20.88,14.336008,4156049.0000000005
2016-02-18,20.87,14.329142,4498975.0
2016-02-19,21.14,14.514521,3679439.0
2016-02-22,21.23,14.576315,4798597.0
2016-02-23,21.38,14.679303,5369286.0
2016-02-24,21.37,14.672437,2979413.0
2016-02-25,21.58,14.816621,4945261.0
2016-02-26,21.36,14.768223,5004659.0
2016-02-29,21.39,14.788965,4497145.0
2016-03-01,21.65,14.968728,6881052.0
2016-03-02,21.34,14.754395,4071383.0
2016-03-03,21.44,14.823535,3862926.0
2016-03-04,21.48,14.851191,3831313.0
2016-03-07,21.38,14.782051,5145186.0
2016-03-08,21.11,14.595374,2332633.0
2016-03-09,21.17,14.636858,2378623.0
2016-03-10,21.02,14.533149,4228047.0
2016-03-11,21.28,14.712912,3900716.0
2016-03-14,21.34,14.754395,2828648.0
2016-03-15,21.2,14.6576,3086776.0
2016-03-16,21.38,14.782051,2524022.0
2016-03-17,21.53,14.885761,2532260.0
2016-03-18,21.46,14.837363,3829830.0
2016-03-21,21.5,14.865019,1765558.0
2016-03-22,21.53,14.885761,2435391.0
2016-03-23,21.64,14.961814,3575455.0
2016-03-24,21.52,14.878847,5081900.0
2016-03-28,21.99,15.203803,4605995.0
2016-03-29,22.53,15.577157,5547546.0
2016-03-30,22.88,15.819146,4737351.0
2016-03-31,22.95,15.867543,5536223.0
2016-04-01,23.07,15.950511,4294612.0
2016-04-04,22.9,15.832974,3704294.0
2016-04-05,22.78,15.750006,4228376.0
2016-04-06,23.19,16.033479,5514431.0
2016-04-07,22.76,15.736178,3943940.0
2016-04-08,22.75,15.729264,2116492.0
2016-04-11,22.7,15.694694,2038551.0
2016-04-12,22.79,15.75692,2891012.0
2016-04-13,23.46,16.220155,7437973.0
2016-04-14,23.44,16.206328,8347455.999999999
2016-04-15,23.58,16.303123,3091740.0
2016-04-18,23.81,16.462144,3868720.0
2016-04-19,23.41,16.185586,5551368.0
2016-04-20,23.27,16.08879,5163981.0
2016-04-21,23.43,16.199414,4616824.0
2016-04-22,23.43,16.199414,7695071.0
2016-04-25,23.44,16.206328,8502184.0
2016-04-26,23.43,16.199414,4097540.9999999995
2016-04-27,23.36,16.151016,4046734.0
2016-04-28,23.05,15.936683,3117779.0
2016-04-29,22.94,15.860629,4304174.0
2016-05-02,23.34,16.137188,4642665.0
2016-05-03,23.31,16.116446,4581248.0
2016-05-04,23.31,16.116446,5041471.0
2016-05-05,23.32,16.12336,3809045.0
2016-05-06,23.58,16.303123,4548945.0
2016-05-09,23.56,16.289295,3310060.0
2016-05-10,23.83,16.475972,2742264.0
2016-05-11,23.75,16.42066,5266329.0
2016-05-12,23.86,16.496714,4014921.0
2016-05-13,23.8,16.45523,5822774.0
2016-05-16,23.83,16.475972,3411450.0
2016-05-17,23.63,16.337693,3701524.0
2016-05-18,23.48,16.233983,6049973.0
2016-05-19,23.6,16.316951,5750239.0
2016-05-20,23.64,16.344607,2485849.0
2016-05-23,23.38,16.164844,3487373.0
2016-05-24,23.68,16.372263,3900211.0
2016-05-25,23.54,16.275467,5520703.0
2016-05-26,23.49,16.240897,2756111.0
2016-05-27,23.71,16.498358,3796640.0
2016-05-31,23.9,16.630568,4312762.0
2016-06-01,23.82,16.5749,2872754.0
2016-06-02,23.97,16.679276,3301310.0
2016-06-03,23.51,16.35919,4079846.0
2016-06-06,23.72,16.505316,3913751.0
2016-06-07,23.96,16.672318,6584710.0
2016-06-08,24.24,16.867153,5060903.0
2016-06-09,24.19,16.832361,3911661.0
2016-06-10,24.02,16.714068,3677049.0
2016-06-13,23.71,16.498358,2958865.0
2016-06-14,23.6,16.421816,3080107.0
2016-06-15,23.64,16.449649,3020180.0
2016-06-16,23.76,16.53315,2921103.0
2016-06-17,23.55,16.387024,2836616.0
2016-06-20,24.06,16.741902,3433895.0
2016-06-21,24.18,16.825403,4437940.0
2016-06-22,24.53,17.068947,6484613.0
2016-06-23,24.6,17.117655,4390231.0
2016-06-24,23.55,16.387024,8096526.000000001
2016-06-27,22.26,15.489391,8990674.0
2016-06-28,22.45,15.6216,5964581.0
2016-06-29,22.99,15.997354,3760701.0
2016-06-30,23.1,16.073896,5255017.0
2016-07-01,23.19,16.136521,3505066.0
2016-07-05,22.97,15.983437,2045059.9999999998
2016-07-06,23.09,16.066937,2835593.0
2016-07-07,23.29,16.206105,3791613.0
2016-07-08,23.73,16.512275,2952577.0
2016-07-11,24.01,16.70711,3645006.0
2016-07-12,24.09,16.762777,4794137.0
2016-07-13,24.16,16.811486,3644233.0
2016-07-14,23.85,16.595776,5258814.0
2016-07-15,23.79,16.554025,4566822.0
2016-07-18,23.85,16.595776,3312040.0
2016-07-19,23.85,16.595776,3370851.0
2016-07-20,24.23,16.860195,4527926.0
2016-07-21,22.81,15.872102,21540000.0
2016-07-22,23.13,16.094771,8509209.0
2016-07-25,23.05,16.039104,3697824.0
2016-07-26,23.29,16.206105,5152042.0
2016-07-27,23.09,16.066937,4453355.0
2016-07-28,23.05,16.039104,3648862.0
2016-07-29,23.06,16.046062,3650426.0
2016-08-01,23.08,16.059979,4149132.0
2016-08-02,22.6,15.725976,5246232.0
2016-08-03,22.6,15.725976,4176573.9999999995
2016-08-04,22.78,15.851227,3826612.0
2016-08-05,23.11,16.080854,3245594.0
2016-08-08,22.8,15.865144,3291096.0
2016-08-09,22.64,15.75381,3392864.0
2016-08-10,22.75,15.830352,1921516.0
2016-08-11,23.03,16.025187,2449673.0
2016-08-12,23.2,16.14348,3242969.0
2016-08-15,23.44,16.310481,3878539.0
2016-08-16,23.25,16.178272,2965171.0
2016-08-17,23.09,16.066937,3487059.0
2016-08-18,23.07,16.053021,3067512.0
2016-08-19,23.16,16.115646,2030565.0000000002
2016-08-22,23.16,16.115646,1846376.0
2016-08-23,23.2,16.14348,2196963.0
2016-08-24,23.02,16.018229,3127959.0
2016-08-25,22.78,15.851227,3249498.0
2016-08-26,22.73,15.816435,1935767.0
2016-08-29,22.89,15.92777,1583653.0
2016-08-30,23.18,16.235959,3900651.0
2016-08-31,23.14,16.207941,3451390.0
2016-09-01,22.97,16.088868,2558839.0
2016-09-02,23.01,16.116886,3317351.0
2016-09-06,22.74,15.92777,3622704.0
2016-09-07,23.16,16.22195,5688147.0
2016-09-08,23.01,16.116886,3274714.0
2016-09-09,22.38,15.675615,6215759.0
2016-09-12,22.93,16.060851,6601515.0
2016-09-13,22.46,15.731649,5519796.0
2016-09-14,22.23,15.57055,3239684.0
2016-09-15,22.67,15.878739,2624172.0
2016-09-16,22.54,15.787684,3354026.0
2016-09-19,22.62,15.843718,2347156.0
2016-09-20,22.49,15.752662,2729267.0
