date,close,adjusted,volume
2016-02-01,33.61,22.774684,3545545.0
2016-02-02,33.4,22.632385,4236820.0
2016-02-03,34.24,23.201582,5851548.0
2016-02-04,34.94,23.675914,5466029.0
2016-02-05,34.57,23.425196,4366802.0
2016-02-08,32.29,21.880231,7423221.0
2016-02-09,32.45,21.988649,3929064.0
2016-02-10,32.05,21.717603,4148300.0
2016-02-11,31.02,21.019658,4311986.0
2016-02-12,32.92,22.307129,2464895.0
2016-02-16,34.25,23.208359,2867606.0
2016-02-17,33.87,22.950864,3841533.0
2016-02-18,34.13,23.127045,4242459.0
2016-02-19,34.32,23.255792,2768346.0
2016-02-22,35.56,24.096036,3193885.0
2016-02-23,33.96,23.01185,4078154.9999999995
2016-02-24,33.89,22.964417,3708853.0
2016-02-25,34.26,23.215135,2471587.0
2016-02-26,34.96,23.689466,2615089.0
2016-02-29,33.78,22.889879,2675377.0
2016-03-01,35.11,23.791109,2357093.0
2016-03-02,35.79,24.251888,2421503.0
2016-03-03,37.21,25.214103,2891103.0
2016-03-04,38.23,25.905271,4251127.0
2016-03-07,38.17,25.864614,2386139.0
2016-03-08,36.61,24.807533,2766262.0
2016-03-09,36.08,24.448396,2482040.0
2016-03-10,36.42,24.678786,2351596.0
2016-03-11,37.61,25.632951,2172708.0
2016-03-14,38.14,25.99417,2591077.0
2016-03-15,38.15,26.000985,2767008.0
2016-03-16,38.13,25.987355,3657820.0
2016-03-17,38.85,26.478068,3042648.0
2016-03-18,39.23,26.737055,3265180.0
2016-03-21,39.53,26.941519,3048269.0
2016-03-22,39.37,26.832472,2110416.0
2016-03-23,38.57,26.287235,1966722.0
2016-03-24,38.78,26.43036,2516897.0
2016-03-28,38.69,26.36902,1438031.0
2016-03-29,38.01,25.905569,3813093.0
2016-03-30,38.23,26.055509,2007461.9999999998
2016-03-31,37.87,25.810153,2594834.0
2016-04-01,37.68,25.680659,2623337.0
2016-04-04,38.08,25.953277,3878270.0
2016-04-05,37.34,25.448933,2164471.0
2016-04-06,37.88,25.816968,1526456.0
2016-04-07,36.55,24.910512,2617219.0
2016-04-08,36.76,25.053636,2549279.0
2016-04-11,37.25,25.387594,1477561.0
2016-04-12,38.2,26.035063,2256098.0
2016-04-13,39.69,27.050566,3259726.0
2016-04-14,39.87,27.173245,2305098.0
2016-04-15,39.4,26.852918,2450710.0
2016-04-18,39.96,27.234584,3431919.0
2016-04-19,41.64,28.379581,6270848.0
2016-04-20,42.35,28.863479,3849520.0
2016-04-21,42.49,28.958896,2854257.0
2016-04-22,44.02,30.001661,7311986.0
2016-04-25,43.68,29.769936,3738917.0
2016-04-26,45.13,30.758178,5452176.0
2016-04-27,45.53,31.030796,2970552.0
2016-04-28,44.93,30.621868,2692776.0
2016-04-29,44.4,30.260649,5702945.0
2016-05-02,44.34,30.219756,2650528.0
2016-05-03,43.37,29.558656,2512773.0
2016-05-04,42.28,28.815771,3138005.0
2016-05-05,42.28,28.815771,1812178.0
2016-05-06,42.28,28.815771,926612.0
2016-05-09,42.19,28.754432,1442035.0
2016-05-10,42.9,29.23833,1640116.0
2016-05-11,43.03,29.326931,1889455.0
2016-05-12,42.69,29.095205,1881681.0
2016-05-13,41.97,28.604492,2122017.0
2016-05-16,42.54,28.992973,1448831.0
