date,close,adjusted,volume
2016-08-16,178.84,127.246658,576182.0
2016-08-17,178.3,126.862442,848284.0
2016-08-18,177.23,126.101125,779842.0
2016-08-19,176.16,125.339808,762705.0
2016-08-22,175.95,125.19039,600497.0
2016-08-23,174.97,124.493109,409857.0
2016-08-24,174.48,124.144469,398276.0
2016-08-25,175.18,124.642527,566493.0
2016-08-26,173.55,123.482764,505071.00000000006
2016-08-29,175.55,124.905786,475241.0
2016-08-30,174.42,124.101778,612647.0
2016-08-31,175.01,124.52157,848998.0
2016-09-01,175.81,125.090779,570848.0
2016-09-02,175.46,124.84175,759527.0
2016-09-06,178.83,127.239543,907077.0
2016-09-07,179.82,127.943939,608850.0
2016-09-08,175.94,125.183275,1334827.0
2016-09-09,169.69,120.73633,858518.0
2016-09-12,172.55,122.771252,966426.0
2016-09-13,168.91,120.181352,979894.0
2016-09-14,171.26,121.853403,626618.0
2016-09-15,173.28,123.290656,857011.0
2016-09-16,173.33,123.326231,1123236.0
2016-09-19,175.41,124.806174,439238.0
2016-09-20,176.15,125.332693,526748.0
2016-09-21,178.81,127.225312,685295.0
2016-09-22,182.11,129.573299,1011061.9999999999
2016-09-23,182.77,130.042897,948424.0
2016-09-26,183.48,130.54807,797340.0
2016-09-27,181.76,129.32427,898605.0
2016-09-28,181.59,130.170136,519314.00000000006
2016-09-29,179.4,128.600267,837122.0
2016-09-30,177.84,127.482003,1153341.0
2016-10-03,173.73,124.53581,1000648.0
2016-10-04,172.63,123.747291,913569.0
2016-10-05,167.09,119.776023,1359319.0
2016-10-06,166.95,119.675666,598529.0
2016-10-07,165.63,118.729443,873610.0
2016-10-10,167.12,119.797528,512464.00000000006
2016-10-11,166.88,119.625488,723755.0
2016-10-12,167.66,120.184619,690086.0
2016-10-13,168.11,120.507195,791847.0
2016-10-14,168.93,121.095,818896.0
2016-10-17,169.09,121.209694,580061.0
2016-10-18,168.77,120.980307,630660.0
2016-10-19,169.14,121.245536,413275.0
2016-10-20,168.12,120.514364,675639.0
2016-10-21,167.94,120.385333,423467.0
2016-10-24,168.22,120.586047,606170.0
2016-10-25,166.87,119.618319,1715368.0
2016-10-26,169.13,121.238367,873560.0
2016-10-27,165.7,118.779622,1115418.0
2016-10-28,167.46,120.041252,897587.0
2016-10-31,171.18,122.70788,680284.0
2016-11-01,169.26,121.331556,826645.0
2016-11-02,169.57,121.553775,824640.0
2016-11-03,170.61,122.299284,808848.0
2016-11-04,171.61,123.016119,829285.0
2016-11-07,170.72,122.378136,710095.0
2016-11-08,172.92,123.955173,529471.0
2016-11-09,169.3,121.360229,856842.0
2016-11-10,166.53,119.374595,1272837.0
2016-11-11,167.66,120.184619,1192438.0
